Dia,Cliente,Conocim.,Contenedor,Envase,Cant.,Volumen,Ubic.,Estado,idcont,e-tally
2025-02-25,Edelweiss Spedition ...,11STO25,             ,Bultos,106,-20,NV3,Pendiente,,
2025-02-26,Breyer Hnos S A,DLSZ24120451,ZCSU-792871-6,Bultos,794,-70,NV1,Pendiente,1353,http://dassa.mqbic.com/PublicTally.php?id=1353
2025-02-26,Compañia Bulk S.A.,SY241254009,CMAU-891338-2,Contenedor,1,0,PLZA,Pendiente,,
2025-02-26,Compañia Bulk S.A.,SY241254009,TCNU-362604-0,Contenedor,1,0,PLZA,Pendiente,,
2025-02-26,Edelweiss Spedition ...,EDWBUE25020001,HLXU-534472-0,Bultos,177,-40,ANEX-A1,Pendiente,1281,http://dassa.mqbic.com/PublicTally.php?id=1281
2025-02-26,Edelweiss Spedition ...,EDWBUE25020001,HLXU-534472-0,Bultos,177,-40,ANEX-A1,Pendiente,1281,http://dassa.mqbic.com/PublicTally.php?id=1281
2025-02-26,Edelweiss Spedition ...,EDWBUE25020001,HLXU-534472-0,Bultos,177,-40,ANEX-A1,Pendiente,1281,http://dassa.mqbic.com/PublicTally.php?id=1281
2025-02-26,Universal Cargo Srl,01206/2024CH/AR,             ,Bultos,191,-34,PLZA,Pendiente,,
2025-02-26,Universal Cargo Srl,01207/2024CH/AR,             ,Bultos,1,0,PLZA,Pendiente,,
2025-02-26,Moniport Cargo Sa,11640121006001,KLOU-282578-1,Bultos,154,-25,IA8,Pendiente,1331,http://dassa.mqbic.com/PublicTally.php?id=1331
2025-02-26,Grouport Srl,BQDFL24060372,TTNU-829849-8,Bultos,80,-15,IB8,Pendiente,669,http://dassa.mqbic.com/PublicTally.php?id=669
2025-02-26,Candalar S.A.,NBOE24011844,MEDU-765976-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Candalar S.A.,NBOE24011419,MSMU-759529-4,Contenedor,1,0,PLZA,Pendiente,,
2025-02-26,Ionatex Srl,EXPLV248099A,ZCSU-777653-1,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Jakytextil S.A.,NBOE24012132,CAAU-531572-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Jakytextil S.A.,NBOE24012072,MSKU-091728-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Jakytextil S.A.,NBOE24011486,MSBU-817288-4,Contenedor,1,0,PLZA,Pendiente,,
2025-02-26,Telamania Srl,NBOE24011091,CAIU-869529-3,Contenedor,1,0,PLZA,Pendiente,,
2025-02-26,Inversiones Para El ...,ENBFL24110012,PCIU-799172-4,Bultos,6,-40,NAVEEXTERI,Pendiente,1393,http://dassa.mqbic.com/PublicTally.php?id=1393
2025-02-26,Poka S.A.,TSSZ2501003,EMCU-851514-4,Contenedor,1,0,PLZA,Pendiente,,
2025-02-26,Poka S.A.,TSSZ2501003,TXGU-657761-5,Contenedor,1,0,PLZA,Pendiente,,
2025-02-26,Poka S.A.,TSSZ2501003,EITU-912369-5,Contenedor,1,0,PLZA,Pendiente,,
2025-02-26,Poka S.A.,NB241253236,MSDU-533840-7,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Poka S.A.,NB241253236,MSBU-675308-8,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Poka S.A.,NB241253236,FFAU-426733-8,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Awam Tex Srl,NBOE24011540,UETU-687139-3,Contenedor,1,0,PLZA,Pendiente,,
2025-02-26,Poka S.A.,NB241253738,BEAU-570061-6,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Poka S.A.,NB241253738,MSBU-675366-3,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Poka S.A.,NB241253738,TGBU-991812-1,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Poka S.A.,NB241253738,UETU-637452-4,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Poka S.A.,NB241253738,TRHU-854418-6,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Mercovan Argentina S...,MVANES20241401,MRSU-445477-5,Bultos,306,-74,EP-IM,Pendiente,1272,http://dassa.mqbic.com/PublicTally.php?id=1272
2025-02-26,Mavi Textil S.A.,ACENGBF22412036,MRSU-760589-6,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Jupam Sa,TWLE24120167,EISU-825883-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-26,Lumpini Trade Srl,23205698,BMOU-243778-0,Contenedor,1,0,PLZA,Pendiente,,
2025-02-27,Ajec Autoadhesivos S...,NESHTR2412034,MRKU-096262-5,Contenedor,1,0,PLZA,Pendiente,,
2025-02-27,Lift Van Int. Co S.A,CL-1848.2986,             ,Bultos,227,-62,EP-IM,Pendiente,,
2025-02-27,Poka S.A.,NB241253236,MSDU-533840-7,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-27,Poka S.A.,NB241253236,MSBU-675308-8,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-27,Poka S.A.,NB241253236,MSBU-675330-2,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-27,Poka S.A.,NB241253236,FFAU-426733-8,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-27,Shipy S.A.,TS2412105,FFAU-646822-3,Contenedor,1,0,PLZA,Pendiente,,
2025-02-28,Multitransport Argen...,TCQD2412119,MIEU-000999-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-28,Tio Musa,SYNNGB24SE121198,MSNU-590558-4,Bultos,912,-68,IA5,Pendiente,1376,http://dassa.mqbic.com/PublicTally.php?id=1376
2025-02-28,Lift Van Int. Co S.A,246904269,TCLU-273376-7,Contenedor,1,0,PLZA,Pendiente,,
2025-02-28,Jupam Sa,SY241253436,TRHU-815838-9,Contenedor,1,-60,PLZA,Pendiente,,
2025-02-28,Juliana Sa,SS00006466,TXGU-748139-6,Contenedor,1,0,PLZA,Pendiente,,
2025-02-28,Juliana Sa,SS00006466,FSCU-499523-7,Contenedor,1,0,PLZA,Pendiente,,
2025-02-28,Juliana Sa,SS00006466,TCLU-434259-2,Contenedor,1,0,PLZA,Pendiente,,
2025-03-05,Grass S. R. L.,BVNEA2412005,PCIU-868512-2,Contenedor,1,0,PLZA,Pendiente,,
2025-03-05,Grass S. R. L.,BVNEA2412005,PCIU-854125-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-05,Edelweiss Spedition ...,CL-1848.2985,             ,Bultos,286,-76,NV2,Pendiente,,
2025-03-05,Edelweiss Spedition ...,EDWBUE25020001B,HLXU-534472-0,Bultos,1,-5,N5-A1,Pendiente,1281,http://dassa.mqbic.com/PublicTally.php?id=1281
2025-03-05,Edelweiss Spedition ...,EDWBUE25020001B,HLXU-534472-0,Bultos,1,-5,N5-A1,Pendiente,1281,http://dassa.mqbic.com/PublicTally.php?id=1281
2025-03-05,Edelweiss Spedition ...,EDWBUE25020001B,HLXU-534472-0,Bultos,1,-5,N5-A1,Pendiente,1281,http://dassa.mqbic.com/PublicTally.php?id=1281
2025-03-05,Telamania Srl,NBOE24011093,MSMU-736532-6,Contenedor,1,0,PLZA,Pendiente,,
2025-03-05,Mercovan Argentina S...,MVANES20250204,HLBU-273260-1,Bultos,77,-12,IB8,Pendiente,1366,http://dassa.mqbic.com/PublicTally.php?id=1366
2025-03-05,Jupam Sa,NB241253208,MSBU-818865-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Mercovan Argentina S...,MVANES20241701,FTAU-132589-1,Bultos,64,-19,IB9,Pendiente,1357,http://dassa.mqbic.com/PublicTally.php?id=1357
2025-03-07,Textil Praga Srl,HDE25-010015,TEMU-627128-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Mercovan Argentina S...,MVANES2024082024,GLDU-954833-6,Bultos,180,-28,ANEX-A1,Pendiente,1295,http://dassa.mqbic.com/PublicTally.php?id=1295
2025-03-07,Poka S.A.,NB250155254,EMCU-829243-6,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Poka S.A.,NB250155253,BSIU-802976-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Poka S.A.,NB250155253,EITU-939444-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Poka S.A.,NB250155253,TEMU-608514-5,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Poka S.A.,NB250155253,TLLU-415633-8,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Poka S.A.,NB250155252,EITU-154834-8,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Poka S.A.,NB250155252,EITU-931931-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Poka S.A.,NB250155252,TGCU-514983-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Poka S.A.,NB250155252,TXGU-583309-7,Contenedor,1,0,PLZA,Pendiente,,
2025-03-07,Jupam Sa,NB241152338,GAOU-643327-2,Contenedor,1,0,PLZA,Pendiente,,
2025-03-06,Lift Van Int. Co S.A,246904269,TCLU-273376-7,Contenedor,1,0,PLZA,Pendiente,,
2025-03-06,Grupo Leal-Tex S.R.L...,CL24120319,TGBU-582857-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-06,Raisvic S.R.L.,HDE25-010006,TIIU-523892-7,Contenedor,1,0,PLZA,Pendiente,,
2025-03-06,Jupam Sa,NB241254228,EGSU-107667-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-06,Jupam Sa,NB241253209,BMOU-551194-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-10,Presmar S.A.,EXPLV248084A,SUDU-191050-8,Contenedor,1,0,PLZA,Pendiente,,
2025-03-10,Infilo S.R.L.,247297415,MSKU-628902-5,Bultos,24,-12,ANEX-A1,Pendiente,1270,http://dassa.mqbic.com/PublicTally.php?id=1270
2025-03-10,Infilo S.R.L.,247297415,MRKU-055130-5,Bultos,24,-12,ANEX-A1,Pendiente,1271,http://dassa.mqbic.com/PublicTally.php?id=1271
2025-03-10,Mercovan Argentina S...,MVANLT20250801,TCNU-492615-0,Bultos,277,-58,IA9,Pendiente,1312,http://dassa.mqbic.com/PublicTally.php?id=1312
2025-03-10,Seagull Logistica Sr...,EMSAAR4C0134,TGCU-215821-0,Bultos,127,-20,ANEX-A1,Pendiente,1318,http://dassa.mqbic.com/PublicTally.php?id=1318
2025-03-10,Mercovan Argentina S...,MVANLT20241112,HAMU-122349-3,Bultos,262,-57,N5-A1,Pendiente,1337,http://dassa.mqbic.com/PublicTally.php?id=1337
2025-03-10,Edelweiss Spedition ...,EDWBUE24120003,TCKU-686594-9,Bultos,189,-50,IB7,Pendiente,1362,http://dassa.mqbic.com/PublicTally.php?id=1362
2025-03-10,Telamania Srl,GILNB241200520,CAIU-735815-3,Contenedor,1,0,PLZA,Pendiente,,
2025-03-10,Grapot Sa,XNOE24001241,DFSU-763523-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-10,Universal Cargo Srl,01207/2024CH/AR,             ,Bultos,1,0,PLZA,Pendiente,,
2025-03-10,Unimers Argentina S....,CNSZX0000565952,TGHU-628696-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-13,Telamania Srl,SHOE24007358,MSDU-578824-0,Rollos,1803,-68,CTNNAC,Pendiente,1299,http://dassa.mqbic.com/PublicTally.php?id=1299
2025-03-13,Rs Stones Srl,EXMFL25010011,MRKU-869281-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-13,Rs Stones Srl,EXMFL25010011,MSKU-523159-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-13,Borax Argentina S A,248096263,GAOU-706982-2,Pallets,48,-70,IA4,Pendiente,1495,http://dassa.mqbic.com/PublicTally.php?id=1495
2025-03-13,Bratton Srl,GZ24120070,TRHU-423736-6,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-13,Industrias Saladillo...,MEDUAD596923,FFAU-136682-5,Bultos,18,-40,IA5,Pendiente,942,http://dassa.mqbic.com/PublicTally.php?id=942
2025-03-13,Industrias Saladillo...,MEDUAD596923,FFAU-256295-1,Bultos,18,-40,CTNNAC,Pendiente,944,http://dassa.mqbic.com/PublicTally.php?id=944
2025-03-13,Industrias Saladillo...,MEDUAD596923,MEDU-939471-5,Bultos,18,-40,ANEX-A1,Pendiente,945,http://dassa.mqbic.com/PublicTally.php?id=945
2025-03-13,Industrias Saladillo...,MEDUAD596923,MSMU-722686-6,Bultos,18,-40,CTNNAC,Pendiente,943,http://dassa.mqbic.com/PublicTally.php?id=943
2025-03-13,Awam Tex Srl,GILNB241200524,CAIU-779790-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-13,Grouport Srl,HTNB24120892,TCLU-321324-5,Bultos,226,-26,NV5,Pendiente,1425,http://dassa.mqbic.com/PublicTally.php?id=1425
2025-03-13,Jakytextil S.A.,NBOE25012565,CAAU-921615-5,Contenedor,1,0,PLZA,Pendiente,,
2025-03-13,Chelatex Sas,GILNB241200745,MSDU-866155-8,Contenedor,1,0,PLZA,Pendiente,,
2025-03-13,Mercovan Argentina S...,MVANES20242101,TEMU-546608-6,Bultos,138,-27,EP-IM,Pendiente,1361,http://dassa.mqbic.com/PublicTally.php?id=1361
2025-03-13,La Nueva Textil De L...,NBOE24011702,MSBU-522621-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-13,Parnacar S.A,NBOE25012319,MSNU-659961-6,Contenedor,1,0,PLZA,Pendiente,,
2025-03-11,Edelweiss Spedition ...,EDWBUE24120004,UACU-854750-0,Bultos,117,-35,IA8,Pendiente,1354,http://dassa.mqbic.com/PublicTally.php?id=1354
2025-03-11,Grapot Sa,NBOE24011814,MSDU-426219-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-11,Poka S.A.,TSSZ2501058,FFAU-666670-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-11,La Nueva Textil De L...,NBOE24011926,MEDU-462582-7,Contenedor,1,0,PLZA,Pendiente,,
2025-03-12,Minera Santa Rita Sr...,248203554,GCXU-620037-5,Pallets,48,-70,IA5,Pendiente,1496,http://dassa.mqbic.com/PublicTally.php?id=1496
2025-03-12,Chelatex Sas,GILNB241200745,MSDU-866155-8,Contenedor,1,0,PLZA,Pendiente,,
2025-03-12,Lift Van Int. Co S.A,LIFBUE25020006,FBIU-047326-0,Bultos,101,-20,EP-IM,Pendiente,1492,http://dassa.mqbic.com/PublicTally.php?id=1492
2025-03-12,Awam Tex Srl,NBOE24011758,MSMU-762197-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-12,Borax Argentina S A,248449997,FFAU-463480-8,Pallets,48,-70,IB4,Pendiente,1497,http://dassa.mqbic.com/PublicTally.php?id=1497
2025-03-12,Jupam Sa,NB241254208,EITU-100756-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-12,Compañia Bulk S.A.,SY241254033,ONEU-006332-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-12,Compañia Bulk S.A.,SY241254033,TLLU-468027-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-12,Jakytextil S.A.,NBOE24011726,MSDU-675153-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-12,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,368,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-03-12,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,368,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-03-12,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,367,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-03-12,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,367,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-03-14,Industrias Kc Srl,ROESHA25010286,CSNU-226924-1,Pallets,25,-23,IB1,Pendiente,1461,http://dassa.mqbic.com/PublicTally.php?id=1461
2025-03-14,Full Container Logis...,25E00002,MSCU-444313-2,Bultos,1,-50,PLZA,Pendiente,1466,http://dassa.mqbic.com/PublicTally.php?id=1466
2025-03-14,Full Container Logis...,25E00002,MSCU-444313-2,Contenedor,1,0,PLZA,Pendiente,1466,http://dassa.mqbic.com/PublicTally.php?id=1466
2025-03-14,Compañia Bulk S.A.,NB250154979,TCNU-381426-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-14,Edelweiss Spedition ...,EDWBUE24120006,TEMU-558037-6,Bultos,77,-15,EP-IM,Pendiente,1445,http://dassa.mqbic.com/PublicTally.php?id=1445
2025-03-14,Jupam Sa,TWLE25010063,OOCU-921945-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-14,Jupam Sa,TWLE25010034,TRHU-446541-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-14,Mercovan Argentina S...,IBC1285230,TCKU-227749-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-14,Manufactura Los Ande...,249311378,HASU-119036-5,Bultos,7,-18,ANEX-A1,Pendiente,1542,http://dassa.mqbic.com/PublicTally.php?id=1542
2025-03-14,La Nueva Textil De L...,NBOE24012101,MSDU-569194-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-17,Grapot Sa,XNOE25001352A,MSDU-550305-5,Contenedor,1,0,PLZA,Pendiente,,
2025-03-17,Chemotecnica Sa,CHIBUE5269972D,TRHU-340504-3,Pallets,7,-12,NV4,Pendiente,,
2025-03-17,La Nueva Textil De L...,NBOE24012101,MSDU-569194-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-17,Jupam Sa,NB250154949,EGSU-940186-5,Contenedor,1,0,PLZA,Pendiente,,
2025-03-17,Transcar Srl,NGXSE25014724,HDMU-277979-8,Contenedor,1,0,PLZA,Pendiente,,
2025-03-17,Chelatex Sas,GILNB241200526,TGBU-801711-3,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,Mercovan Argentina S...,MVANES20241710,APZU-460315-1,Bultos,285,-50,NV5,Pendiente,1517,http://dassa.mqbic.com/PublicTally.php?id=1517
2025-03-18,Eurofarma Argentina ...,BR204407699,             ,Pallets,5,-11,NV4,Pendiente,,
2025-03-18,Lift Van Int. Co S.A,HLCUTOR241010127,BEAU-221695-3,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,Americana Shipping G...,242970,CSNU-111154-4,Bultos,145,-28,EP-IM,Pendiente,1511,http://dassa.mqbic.com/PublicTally.php?id=1511
2025-03-18,Americana Shipping G...,242970,CSNU-111154-4,Bultos,145,-28,EP-IM,Pendiente,1511,http://dassa.mqbic.com/PublicTally.php?id=1511
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172611,TGHU-157213-7,Pallets,2,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172618,TGHU-157213-7,Pallets,1,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172620,TGHU-157213-7,Pallets,5,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172622,TGHU-157213-7,Pallets,13,0,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172621,TGHU-157213-7,Pallets,7,-2,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Prowood S.A.,MSA172624,TGHU-157213-7,Pallets,4,-8,ANEX-A1,Pendiente,1515,http://dassa.mqbic.com/PublicTally.php?id=1515
2025-03-18,Jakytextil S.A.,NBOE24011879,MSDU-853117-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,Tmcp S.A.S.,BSZFL25010695,DRYU-921079-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,Tmcp S.A.S.,BSZFL25010695,HMMU-637118-5,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,La Nueva Textil De L...,NBOE24012101,MSDU-569194-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-18,Mercovan Argentina S...,PIO001/2025,             ,Bultos,58,0,ANEX-A1,Pendiente,,
2025-03-19,Aoda Sa,NB250154946,TGBU-968970-3,Contenedor,1,0,PLZA,Pendiente,,
2025-03-19,Dromex Srl,MEDUVW861805,MSMU-105664-9,Pallets,12,-13,ANEX-A1,Pendiente,1508,http://dassa.mqbic.com/PublicTally.php?id=1508
2025-03-19,Lift Van Int. Co S.A,LIFBUE25020004,TEMU-184943-0,Bultos,101,-15,IA9,Pendiente,1338,http://dassa.mqbic.com/PublicTally.php?id=1338
2025-03-19,Labranza Estrategica...,QGD1501764,CMAU-245736-7,Contenedor,1,-30,PLZA,Pendiente,,
2025-03-19,Grupo De Asesoramien...,0318645,MSNU-252437-3,Bultos,21,-5,NV2,Pendiente,1530,http://dassa.mqbic.com/PublicTally.php?id=1530
2025-03-19,Grupo De Asesoramien...,0318645,MSNU-252437-3,Bultos,21,-5,NV2,Pendiente,1530,http://dassa.mqbic.com/PublicTally.php?id=1530
2025-03-19,Grupo De Asesoramien...,0318646,MSNU-252437-3,Bultos,1,-5,PA-A,Pendiente,1530,http://dassa.mqbic.com/PublicTally.php?id=1530
2025-03-19,Grupo De Asesoramien...,0318646,MSNU-252437-3,Bultos,1,-5,PA-A,Pendiente,1530,http://dassa.mqbic.com/PublicTally.php?id=1530
2025-03-19,Shipy S.A.,NB250155805,EISU-821561-7,Contenedor,1,-60,PLZA,Pendiente,,
